view,run,permuted_salt_node,degree,strength,betweenness_lcc,pagerank,in_lcc,largest_component_nodes,components,global_efficiency_loss
validated_no_concept,60,thousands and thousands of sheep,1,1.0,0.0,0.0010478989810056498,True,228,112,0.0001694263153504197
validated_no_concept,61,"roo sheep, laden with salt",1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,62,salter water,1,1.0,0.0,0.0010478989810056498,True,228,112,0.0001694263153504058
validated_no_concept,63,boat,2,2.0,0,0.0020946031224317327,False,229,113,-0.00013214163461260087
validated_no_concept,64,goods imported and expo.rtoa,1,1.0,0,0.001254021962724328,False,229,112,-0.00018211689658061136
validated_no_concept,65,camel,2,2.0,0,0.001990020226900523,False,229,113,-0.00011531681463813892
validated_no_concept,66,sheep and goats,2,2.0,0,0.00207130325261238,False,229,113,-0.00016982183583006544
validated_no_concept,67,"apricots, grain, walnuts, and white radish to trade for salt",1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,68,wooden tubes or buckets,1,1.0,0,0.0013221330236001354,False,229,112,-0.0001859995473439402
validated_no_concept,69,tibetan salt and wool,1,1.0,0,0.0010724096139293877,False,229,112,-0.00018405822196227578
validated_no_concept,70,pack-horses,2,2.0,0.008771929824561403,0.00179252418003372,True,227,113,0.0006451034188291044
validated_no_concept,71,mandi rock salt,1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,72,yaks and horses,1,1.0,0.0,0.0008944569629347778,True,228,112,0.00027613758196482624
validated_no_concept,73,indian salt,4,4.0,0.018151840688358203,0.003360627165403875,True,226,114,0.0009386133277235753
validated_no_concept,74,"warm, high-altitude clothing of western manufacture",1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,75,"barley, wooden wares and other basic necessities",1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,76,"agricultural advances, chiefly seed-grain",1,1.0,0.0,0.0010400568693351077,True,228,112,0.0001942228952651684
validated_no_concept,77,porcelain cups,1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,78,chinu millet,1,1.0,0.0,0.0010478989810056498,True,228,112,0.00016942631535043357
validated_no_concept,79,soil,2,2.0,0.02608393229770461,0.001882475134276619,True,225,113,0.001014849987848343
validated_no_concept,80,two sheep,1,1.0,0.0,0.0008944569629347778,True,228,112,0.00027613758196482624
validated_no_concept,81,"yak, sheep and goats",1,1.0,0,0.0019646365422396855,False,229,112,-0.00019441195733117117
validated_no_concept,82,the boat,1,1.0,0,0.0013645878664700411,False,229,112,-0.00018664665580449963
validated_no_concept,83,yaks and horses,1,1.0,0.0,0.0008944569629347778,True,228,112,0.00027613758196482624
validated_no_concept,84,soil,2,2.0,0.02608393229770461,0.001882475134276619,True,225,113,0.001014849987848343
validated_no_concept,85,chang-luk sheep,1,1.0,0,0.0019646365422396855,False,229,112,-0.00019441195733117117
validated_no_concept,86,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,87,chinu millet,1,1.0,0.0,0.0010478989810056498,True,228,112,0.00016942631535043357
validated_no_concept,88,foodgrains,3,3.0,0,0.003764782569548617,False,229,114,-0.00016723340198785547
validated_no_concept,89,wooden tubes or buckets,1,1.0,0,0.0013221330236001354,False,229,112,-0.0001859995473439402
validated_no_concept,90,hair,1,1.0,0.0,0.0008713296078065972,True,228,112,0.00021170406810676334
validated_no_concept,91,buffaloes,1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,92,thousanns of mules,1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,93,"tibetan salt, wool and butter",1,1.0,0,0.0015146000354124523,False,229,112,-0.00019052930656782846
validated_no_concept,94,tibetan rock salt,1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,95,tsakhalho: salt production and the preservation of a catholic church,1,1.0,0,0.0019646365422396855,False,229,112,-0.0001944119573311573
validated_no_concept,96,camels,3,3.0,0,0.00273846968435236,False,229,114,-8.671462068159802e-05
validated_no_concept,97,tea,4,4.0,0.01905865986552284,0.0032454396479131816,True,226,114,0.00090592510605874
validated_no_concept,98,salt pans,1,1.0,0,0.001290512295501837,False,229,112,-0.00018405822196228966
validated_no_concept,99,salt mines,1,1.0,0,0.0015146000354124523,False,229,112,-0.00019052930656782846
validated_no_concept,100,"bartering salt, wool, blankets and goats",1,1.0,0.0,0.0009736533445348719,True,228,112,0.00021833230762422634
validated_probable_no_concept,1,pack-horses,2,2.0,0.007575757575757576,0.001526602326996059,True,263,132,0.0005276642181565108
validated_probable_no_concept,2,the mandi salt mines,1,1.0,0.0,0.0008584603940847575,True,264,131,0.00015840531104215766
validated_probable_no_concept,3,tea and home-brewed beer,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,4,chang-luk sheep,2,2.0,0.007575757575757576,0.0016969982972609864,True,263,132,0.00034666297683870473
validated_probable_no_concept,5,charas,1,1.0,0.0,0.0008584603940847575,True,264,131,0.00015840531104211603
validated_probable_no_concept,6,yak-caravan,1,1.0,0.0,0.0007632937823511183,True,264,131,0.00022864098527079768
validated_probable_no_concept,7,grain for salt,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,8,tsakhalho: salt production and the preservation of a catholic church,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,9,meat,2,2.0,0.015093904827745133,0.0014657913565944056,True,262,132,0.0006750574516563856
validated_probable_no_concept,10,cotton textiles and manufactured goods,1,1.0,0.0,0.0008102675076348894,True,264,131,0.0001790675230523356
validated_probable_no_concept,11,kiraiya-kash; way of life of the kiraiyakash,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,12,boat,2,2.0,0,0.001755238364257009,False,265,132,-0.00010277754997510546
validated_probable_no_concept,13,cloth,2,2.0,0.0,0.0013801478941702756,True,264,131,0.00015153404709935397
validated_probable_no_concept,14,salter water,1,1.0,0.0,0.0008793124356488432,True,264,131,0.0001459877353965841
validated_probable_no_concept,15,tibetan salt and wool,1,1.0,0,0.0009067383612791668,False,265,131,-0.00014420321619289245
validated_probable_no_concept,16,"pashm, or 'cashmere",1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,17,rice,2,2.0,0.007575757575757576,0.0017025592550737906,True,263,132,0.00039305831441517614
validated_probable_no_concept,18,wool,2,2.0,0.0,0.0013801478941702756,True,264,131,0.00015153404709935397
validated_probable_no_concept,19,tibetan wool,1,2.0,0,0.0015643072873423867,False,265,131,-0.00014420321619289245
validated_probable_no_concept,20,thousands and thousands of sheep,1,1.0,0.0,0.0008895080490132513,True,264,131,0.0001438616492439454
validated_probable_no_concept,21,manufactured goods,2,2.0,0.015093904827745133,0.0016268482043570614,True,262,132,0.0006095587517985709
validated_probable_no_concept,22,pashm,4,5.0,0.05933863348312018,0.0030310372829286426,True,256,133,0.0024817442787273825
validated_probable_no_concept,23,thousands and thousands of sheep,1,1.0,0.0,0.0008895080490132513,True,264,131,0.0001438616492439454
validated_probable_no_concept,24,tea and home-brewed beer,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,25,chang-luk sheep,2,2.0,0.007575757575757576,0.0016969982972609864,True,263,132,0.00034666297683870473
validated_probable_no_concept,26,best-quality pashm,1,1.0,0.0,0.0008987284791913956,True,264,131,0.00011139591752642314
validated_probable_no_concept,27,the salt from this place,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,28,"salt, cloth, iron and the like",1,1.0,0.0,0.0009339573893762339,True,264,131,6.99702513086986e-05
validated_probable_no_concept,29,tibetan wool in pongdzu,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,30,tibetan salt and wool,1,1.0,0,0.0009067383612791668,False,265,131,-0.00014420321619289245
validated_probable_no_concept,31,"grain, salt, and borrr",2,2.0,0.00011522064754003918,0.001477855478357653,True,264,131,0.00010332955546676209
validated_probable_no_concept,32,grain with rupshu chang-pa for salt,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,33,yak,7,8.0,0.048390751622690804,0.004663224932530013,True,259,134,0.0018129757359987286
validated_probable_no_concept,34,salt pans,1,1.0,0,0.0010492716795055704,False,265,131,-0.00014143006034152833
validated_probable_no_concept,35,tibetan salt,9,9.0,0.10039271037369896,0.0058409012034502765,True,252,136,0.003459658073195815
validated_probable_no_concept,36,cultivator,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,37,indian tea,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,38,grain or dried apricots,1,1.0,0.0,0.0008340371016093813,True,264,131,0.00011648003658729089
validated_probable_no_concept,39,grain for salt,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,40,chang-pa goats,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,41,thousands and thousands of sheep,1,1.0,0.0,0.0008895080490132513,True,264,131,0.0001438616492439454
validated_probable_no_concept,42,wild camel,1,1.0,0,0.0010520496833236997,False,265,131,-0.0001377193137023225
validated_probable_no_concept,43,salt and wool,1,1.0,0.0,0.0009022593091959135,True,264,131,0.00010806592958744615
validated_probable_no_concept,44,milk,1,1.0,0.0,0.0007445969450071085,True,264,131,0.00018003152484785678
validated_probable_no_concept,45,the boat,1,1.0,0,0.0011537794419156993,False,265,131,-0.00014605198676047315
validated_probable_no_concept,46,salt and livestock products,2,2.0,0.007575757575757576,0.0017441900577686432,True,263,132,0.0003305698692308498
validated_probable_no_concept,47,yaks and horses,1,1.0,0.0,0.0007632937823511183,True,264,131,0.00022864098527152626
validated_probable_no_concept,48,tibetan horses,1,1.0,0.0,0.0008396662181346827,True,264,131,0.0001244209463585888
validated_probable_no_concept,49,salt production,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,50,wooden tubes or buckets,1,1.0,0,0.0011178832375622408,False,265,131,-0.00014558979411857104
validated_probable_no_concept,51,fish,1,1.0,0,0.0011657049600746257,False,265,131,-0.00014697637204424963
validated_probable_no_concept,52,tibetan salt,9,9.0,0.10039271037369896,0.0058409012034502765,True,252,136,0.003459658073195815
validated_probable_no_concept,53,livestock and fuel,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,54,tea,5,5.0,0.02419345546721973,0.003472744751488708,True,261,134,0.0010212947633683814
validated_probable_no_concept,55,wooden tubes or buckets,1,1.0,0,0.0011178832375622408,False,265,131,-0.00014558979411857104
validated_probable_no_concept,56,cash instead of cloth,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,57,cash crops and pastoral goods,1,1.0,0.0,0.0009022593091959135,True,264,131,0.00010806592958744615
validated_probable_no_concept,58,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,59,mining and minerals,1,1.0,0.0,0.0007400172784435171,True,264,131,0.00026080959314787877
validated_probable_no_concept,60,salt market,1,1.0,0,0.0010903606761418728,False,265,131,-0.00014327883090911597
validated_probable_no_concept,61,charas,1,1.0,0.0,0.0008584603940847575,True,264,131,0.00015840531104211603
validated_probable_no_concept,62,yak,7,8.0,0.048390751622690804,0.004663224932530013,True,259,134,0.0018129757359987286
validated_probable_no_concept,63,tibetan salt and butter,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,64,tibetan salt and wool,1,1.0,0,0.0009067383612791668,False,265,131,-0.00014420321619289245
validated_probable_no_concept,65,grains,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,66,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,67,the mandi salt mines,1,1.0,0.0,0.0008584603940847575,True,264,131,0.00015840531104215766
validated_probable_no_concept,68,availability of a reasonable amount of cash,1,1.0,0.0,0.0009022593091959135,True,264,131,0.00010806592958744615
validated_probable_no_concept,69,tibetan salt and wool,1,1.0,0,0.0009067383612791668,False,265,131,-0.00014420321619289245
validated_probable_no_concept,70,camels,3,3.0,0,0.0021595819778079785,False,265,133,-6.543238451008765e-05
validated_probable_no_concept,71,nine camels,1,1.0,0,0.0009097314247330697,False,265,131,-0.0001296903672373742
validated_probable_no_concept,72,salt and livestock products,2,2.0,0.007575757575757576,0.0017441900577686432,True,263,132,0.0003305698692308498
validated_probable_no_concept,73,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,74,"barley, wooden wares and other basic necessities",1,1.0,0.0,0.000921783527441205,True,264,131,0.00010388858847167753
validated_probable_no_concept,75,salt and wool,1,1.0,0.0,0.0009022593091959135,True,264,131,0.00010806592958744615
validated_probable_no_concept,76,tibetan horses,1,1.0,0.0,0.0008396662181346827,True,264,131,0.0001244209463585888
validated_probable_no_concept,77,"pashm, or 'cashmere",1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,78,wool,2,2.0,0.0,0.0013801478941702756,True,264,131,0.00015153404709935397
validated_probable_no_concept,79,"tibetan salt, wool and butter",1,1.0,0,0.0012806169734633525,False,265,131,-0.00014882514261183727
validated_probable_no_concept,80,two sheep,1,1.0,0.0,0.0007632937823511183,True,264,131,0.00022864098527152626
validated_probable_no_concept,81,chang-pa goats,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,82,thousands and thousands of sheep,1,1.0,0.0,0.0008895080490132513,True,264,131,0.0001438616492439454
validated_probable_no_concept,83,the salt from tso kar,1,1.0,0,0.0010492716795055704,False,265,131,-0.00014143006034152833
validated_probable_no_concept,84,mining and minerals,1,1.0,0.0,0.0007400172784435171,True,264,131,0.00026080959314787877
validated_probable_no_concept,85,salt mining in the punjab,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,86,"wool, blankets, sweaters, mufflers, and other woolen goods",1,1.0,0,0.0009926668219597098,False,265,131,-0.0001451276014766828
validated_probable_no_concept,87,"tea, sugar, spices, rice, and other food products at dozum fair",1,1.0,0.0,0.000726384998455621,True,264,131,0.00020858182461328673
validated_probable_no_concept,88,"salt on the backs of yak, sheep and goats to tarakot",1,1.0,0.0,0.0007470667227960936,True,264,131,0.00023484757217722557
validated_probable_no_concept,89,buckets,1,1.0,0,0.0011178832375622408,False,265,131,-0.00014558979411857104
validated_probable_no_concept,90,semi-luxuries like tea and rice,1,1.0,0.0,0.0007504758980086263,True,264,131,0.00022640265233443702
validated_probable_no_concept,91,tibetan rock salt,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,92,"yak, sheep and goats",1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846317363
validated_probable_no_concept,93,cash crops and pastoral goods,1,1.0,0.0,0.0009022593091959135,True,264,131,0.00010806592958744615
validated_probable_no_concept,94,thousands and thousands of sheep,1,1.0,0.0,0.0008895080490132513,True,264,131,0.0001438616492439454
validated_probable_no_concept,95,porcelain cups,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,96,salt market,1,1.0,0,0.0010903606761418728,False,265,131,-0.00014327883090911597
validated_probable_no_concept,97,goose,1,1.0,0.0,0.0009507802134769796,True,264,131,9.72682291058638e-05
validated_probable_no_concept,98,fish,1,1.0,0,0.0011657049600746257,False,265,131,-0.00014697637204424963
validated_probable_no_concept,99,tea and home-brewed beer,1,1.0,0,0.0016611295681063123,False,265,131,-0.00015159829846319445
validated_probable_no_concept,100,tibetan luxury goods,1,1.0,0.0,0.0008978211041589015,True,264,131,0.0001437273932860736
validated_trade_only,1,chinu millet,1,1.0,0.0,0.0007479836036858628,True,383,103,0.00014179690382294663
validated_trade_only,2,hair,1,1.0,0.0,0.0006946348091151344,True,383,103,0.0001886914136502854
validated_trade_only,3,a young yak,1,1.0,0.0,0.0007526515280932952,True,383,103,0.00015528757026275763
validated_trade_only,4,barley,4,4.0,0.01594551016037489,0.0021794991601212076,True,382,104,0.0007044227591257723
validated_trade_only,5,sugar candy,1,1.0,0.0,0.0007927640489173498,True,383,103,0.00010033767799315363
validated_trade_only,6,yak,12,13.0,0.1608219835367046,0.007022873209640207,True,374,109,0.004558477825494331
validated_trade_only,7,grain,12,12.0,0.09466650566468747,0.0064571256306122145,True,375,107,0.0036067795542991665
validated_trade_only,8,mining and minerals,1,1.0,0.0,0.0006556359402588687,True,383,103,0.00024605059595322887
validated_trade_only,9,foodgrains,3,3.0,0,0.0030191918268924907,False,384,105,-0.00022014309524472087
validated_trade_only,10,british capital,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,11,indian tea,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,12,"barley, wooden wares and other basic necessities",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,13,dried apricots,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,14,tibetan salt and butter,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,15,wells,2,2.0,0,0.0018747153870759354,False,384,104,-0.00022055577950823302
validated_trade_only,16,"bartering salt, wool, blankets and goats",1,1.0,0.0,0.0006988920438700899,True,383,103,0.0001837609979337823
validated_trade_only,17,meat,4,4.0,0.073771264558382,0.0023578504897784117,True,381,104,0.0015046948471043181
validated_trade_only,18,food grains,1,1.0,0.0,0.0007476078004648362,True,383,103,0.00012670230694258877
validated_trade_only,19,sheep and goats,4,4.0,0.015624786406572526,0.00301099821260385,True,380,106,0.000763444455718465
validated_trade_only,20,livestock,2,2.0,0.009848015867591271,0.0011361005021734544,True,383,103,0.0002727630587827101
validated_trade_only,21,"10,000 maunds of wood annually",1,1.0,0,0.001207525434171697,False,384,103,-0.00023499972873156083
validated_trade_only,22,unrefined sugar,1,1.0,0.0,0.0009122547473932966,True,383,103,1.1832088817956277e-05
validated_trade_only,23,food grains,1,1.0,0.0,0.0007476078004648362,True,383,103,0.00012670230694258877
validated_trade_only,24,cash crops and pastoral goods,2,2.0,0.005221932114882507,0.0016309508389929514,True,382,104,0.00033926016732421793
validated_trade_only,25,butter,4,4.0,0.055099713486245774,0.0022333075726277424,True,383,103,0.0007374811185859448
validated_trade_only,26,dried apricots,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,27,mining and minerals,1,1.0,0.0,0.0006556359402588687,True,383,103,0.00024605059595322887
validated_trade_only,28,"crops of barley, buckwheat, and rod oats",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,29,camels,8,8.0,0.031154794289593928,0.004900732791132032,True,380,106,0.001182086104491803
validated_trade_only,30,hair,1,1.0,0.0,0.0006946348091151344,True,383,103,0.0001886914136502854
validated_trade_only,31,dairy produce and meat,1,1.0,0.0,0.0006988920438700899,True,383,103,0.0001837609979337823
validated_trade_only,32,sheep,3,3.0,0.015611116427214194,0.0022588428650204165,True,380,105,0.000998451240646514
validated_trade_only,33,sheep,3,3.0,0.015611116427214194,0.0022588428650204165,True,380,105,0.000998451240646514
validated_trade_only,34,"barley, wooden wares and other basic necessities",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,35,hair,1,1.0,0.0,0.0006946348091151344,True,383,103,0.0001886914136502854
validated_trade_only,36,dried apricots,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,37,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,38,"barley, wooden wares and other basic necessities",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,39,barley,4,4.0,0.01594551016037489,0.0021794991601212076,True,382,104,0.0007044227591257723
validated_trade_only,40,yak,12,13.0,0.1608219835367046,0.007022873209640207,True,374,109,0.004558477825494331
validated_trade_only,41,dairy produce and meat,1,1.0,0.0,0.0006988920438700899,True,383,103,0.0001837609979337823
validated_trade_only,42,the expedition (mainly meat),1,1.0,0.0,0.000757146970185024,True,383,103,0.0001407414325554357
validated_trade_only,43,"roo sheep, laden with salt",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,44,two sheep,1,1.0,0.0,0.0007124009390016683,True,383,103,0.0002148339791625542
validated_trade_only,45,coarse wool,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,46,"grain, salt, and borrr",2,2.0,0.005221932114882507,0.001683703295579301,True,382,104,0.0003325430197665402
validated_trade_only,47,livestock,2,2.0,0.009848015867591271,0.0011361005021734544,True,383,103,0.0002727630587827101
validated_trade_only,48,thousands and thousands of sheep,1,1.0,0.0,0.0008247916498680227,True,383,103,0.00012527774230305933
validated_trade_only,49,pack-horses,2,2.0,0.005221932114882507,0.0014286461079984257,True,382,104,0.000575738158594713
validated_trade_only,50,camels,8,8.0,0.031154794289593928,0.004900732791132032,True,380,106,0.001182086104491803
validated_trade_only,51,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,52,grains,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,53,"roo sheep, laden with salt",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,54,thousanns of mules,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,55,copper and brass vessels,1,1.0,0.0,0.0006749206514181075,True,383,103,0.00020253598810947293
validated_trade_only,56,cloth,1,1.0,0.0,0.000742269727905693,True,383,103,0.0001282864071005252
validated_trade_only,57,animals,5,5.0,0.10468242359620718,0.003038146058810041,True,381,105,0.002012628246515963
validated_trade_only,58,"barley, wooden wares and other basic necessities",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,59,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,60,"wool, blankets, sweaters, mufflers, and other woolen goods",1,1.0,0.0,0.0008751005718238686,True,383,103,3.6686773708521914e-06
validated_trade_only,61,wool,4,4.0,0.05339103366525345,0.0023834713683995295,True,382,104,0.0009503314859454215
validated_trade_only,62,"sugar, tea, stearine candles, petroleum, leather trunks, saddles, and so forth",1,1.0,0.0,0.0007977012989388632,True,383,103,7.37312102924853e-05
validated_trade_only,63,british capital,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,64,cash crops and pastoral goods,2,2.0,0.005221932114882507,0.0016309508389929514,True,382,104,0.00033926016732421793
validated_trade_only,65,sheep and goats or horses,1,1.0,0.0,0.0006900697687759277,True,383,103,0.00019407220903240596
validated_trade_only,66,"10,000 maunds of wood annually",1,1.0,0,0.001207525434171697,False,384,103,-0.00023499972873156083
validated_trade_only,67,"crops of barley, buckwheat, and rod oats",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,68,dried apricots,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,69,rice and ice,1,1.0,0.0,0.0009002611134244188,True,383,103,-1.93542259829399e-05
validated_trade_only,70,cultivator,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,71,"warm, high-altitude clothing of western manufacture",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,72,copper and brass vessels,1,1.0,0.0,0.0006749206514181075,True,383,103,0.00020253598810947293
validated_trade_only,73,foodgrains,3,3.0,0,0.0030191918268924907,False,384,105,-0.00022014309524472087
validated_trade_only,74,butter,4,4.0,0.055099713486245774,0.0022333075726277424,True,383,103,0.0007374811185859448
validated_trade_only,75,the camels,4,5.0,0.020792038604021706,0.0032337807295989775,True,379,106,0.0012156179720734794
validated_trade_only,76,tibetan rock salt,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,77,long dagger,1,1.0,0.0,0.0008143598687407137,True,383,103,0.00012882682696925551
validated_trade_only,78,"barley, wooden wares and other basic necessities",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,79,"wood, milk, vegetables",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,80,refined salt,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,81,indian tea,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,82,clothes to wear,1,1.0,0.0,0.0006928945931368904,True,383,103,0.00016622191673394682
validated_trade_only,83,manufactured goods,2,2.0,0.01041652427104835,0.001539487850609823,True,381,104,0.0006955088340032667
validated_trade_only,84,salter water,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,85,cloth,1,1.0,0.0,0.000742269727905693,True,383,103,0.0001282864071005252
validated_trade_only,86,"tea, tibetan boots and coats, leather belts with pockets and similar goods",1,1.0,0.0,0.0008370267429078468,True,383,103,9.453133546098724e-05
validated_trade_only,87,the camels,4,5.0,0.020792038604021706,0.0032337807295989775,True,379,106,0.0012156179720734794
validated_trade_only,88,manufactured goods,2,2.0,0.01041652427104835,0.001539487850609823,True,381,104,0.0006955088340032667
validated_trade_only,89,"salt on the backs of yak, sheep and goats to tarakot",1,1.0,0.0,0.0006612071095793818,True,383,103,0.00023678288649266188
validated_trade_only,90,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,91,clothes to wear,1,1.0,0.0,0.0006928945931368904,True,383,103,0.00016622191673394682
validated_trade_only,92,salt and livestock products,2,2.0,0.005221932114882507,0.0016309508389929514,True,382,104,0.0003392601673246898
validated_trade_only,93,"warm, high-altitude clothing of western manufacture",1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,94,availability of a reasonable amount of cash,1,1.0,0.0,0.0008416644551668749,True,383,103,7.25964178937416e-05
validated_trade_only,95,horses,3,3.0,0.0064968855230361985,0.0018974623898399831,True,383,103,0.00013738296871548816
validated_trade_only,96,grain and salt,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,97,mandi rock salt,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,98,goats,1,1.0,0.0,0.0009512522044911688,True,383,103,2.410601692913461e-05
validated_trade_only,99,tsakhalho: salt production and the preservation of a catholic church,1,1.0,0,0.0015698587127158554,False,384,103,-0.00023747583431270314
validated_trade_only,100,grain,12,12.0,0.09466650566468747,0.0064571256306122145,True,375,107,0.0036067795542991665
validated_probable_trade_only,1,cash crops and pastoral goods,2,2.0,0.004705882352941177,0.0014098546417755577,True,424,125,0.0002901292961401819
validated_probable_trade_only,2,"apricots, grain, walnuts, and white radish to trade for salt",1,1.0,0,0.0013605442176870747,False,426,124,-0.00018706395077014437
validated_probable_trade_only,3,maize or millet,1,1.0,0.0,0.0006886308726847868,True,425,124,9.11464817642954e-05
validated_probable_trade_only,4,food grains,1,1.0,0.0,0.0006518400893103995,True,425,124,0.00011394456997598779
