Book,SentenceIndex,CircuitTags,InFinalEvidence,MentionsFinalGraphNode,MatchedEdges,Sentence
CentralAsia_Tibet_Vol1,1311,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> the river,"The river kept for a considerable time to the north, and 
the north-west wind, which was blowing at the rate of over 
eight miles an hour, caused us to lose 164 yards every minute, 
and drove the boat close up against the mght bank, so that 
the men had to work desperately hard to avoid a collision."
CentralAsia_Tibet_Vol1,1313,Commodity circuits,no,yes,"imperial russian railways -[governs/Political economy]-> travel | the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel","Later on, we turned to the east and south-east, and had the 
wind at our backs; after which the boat travelled three-quarters 
of a mile an hour faster than the current, which itself was moving 
at the rate of one and a half miles an hour."
CentralAsia_Tibet_Vol1,1315,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> the river,"It was clear, 
therefore, that unless I made allowance for the wind, by 
measuring the difference between the velocity of the current 
and the velocity of the ferry boat, my map would present 
a highly distorted and incorrect chart of the river’s true course."
CentralAsia_Tibet_Vol1,1317,Commodity circuits|Social actors,yes,yes,shashkak -[connects_to/Route/place circuits]-> river | shepherds -[controls/Political economy]-> the sheep | shepherds -[trades_with/Commodity circuits]-> salt | wolves -[disputes/Political economy]-> sheep,"The 
place was inhabited by four shepherds and their families, who 
owned some two hundred sheep, in addition to goats and cattle."
CentralAsia_Tibet_Vol1,1325,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"or 37°.2 Fahr.: The 
country was enveloped in a kind-of twilight, due neither to fog 
nor cloud, but to fine drift-sand, which was being swept along 
by a sartk-buran or “ yellow storm,” although we saw no other 
signs of its presence, owing to the fact that the ferry-boat lay 
under the shelter of the high bank."
CentralAsia_Tibet_Vol1,1330,Commodity circuits,no,no,,"On this and similar occasions I whiled away the tedium 
of waiting by taking a sail in my little canvas boat, although, 
having neither keel nor rudder, it was not exactly suited for 
that form of sport."
CentralAsia_Tibet_Vol1,1332,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","But on this 
occasion the wind was so strong, the boat skimmed along like 
a duck, the foam spouting high off her bow."
CentralAsia_Tibet_Vol1,1340,Commodity circuits,no,yes,abdu rehim -[supplies/Commodity circuits]-> water | alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | bayirs -[depends_on/Commodity circuits]-> water | camels -[depends_on/Commodity circuits]-> water,"A foot below the surface 
the river flowed with its usual force, so I set an oar vertically 
downwards into the water, and then lashed it to the boat, and 
after that I dropped down stream quite easily."
CentralAsia_Tibet_Vol1,1342,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","It gave way under me, and I sank in up 
to my waist; indeed I should have gone in further only I 
caught hold of the edge of the boat in time to save myself."
CentralAsia_Tibet_Vol1,1344,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"At last I caught, through the haze, a glimpse of my white 
tent on the ferry-boat, and in a few minutes I was along- 
side her."
CentralAsia_Tibet_Vol1,1345,Commodity circuits|Political economy,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat | the big ferry-boat -[connects_to/Route/place circuits]-> the river,"As a rule we kept the skiff fastened to the stern of 
the big ferry-boat ; it was useful for landing in without laying- 
to the larger craft."
CentralAsia_Tibet_Vol1,1365,Commodity circuits,no,yes,bujentu-bulak -[supplies/Commodity circuits]-> animals | lake -[supplies/Commodity circuits]-> animals,"-When anything on shore 
struck them as being suspicious, especially men or animals, 
they went and stationed themselves right forward and 
kicked up a fearful din, and the moment we stopped for 
the night, they, without waiting for the plank to be pushed 
out, leapt instantly ashore, and began to chase one another 
through the woods."
CentralAsia_Tibet_Vol1,1372,Commodity circuits,no,yes,chernoff -[connects_to/Route/place circuits]-> the bank | horses -[depends_on/Commodity circuits]-> ledges and gravel tongues | islam bai -[supplies/Commodity circuits]-> horses | kurban -[supplies/Commodity circuits]-> horses | togdasin -[controls/Political economy]-> horse,"At another point we saw a large troop of men and horses, 
the former dismounted, waiting for us on the bank."
CentralAsia_Tibet_Vol1,1392,Route/place circuits,no,yes,"macartney -[trades_with/Commodity circuits]-> caravan | sirkin -[supplies/Commodity circuits]-> beds, warm clothes, and provisions | the caravan -[depends_on/Commodity circuits]-> water supply | the caravan -[trades_with/Commodity circuits]-> the earth","It was Sirkin, Niaz Hadiji, 
and the on-bashi or chief of Ala-ayghir, where the caravan had 
arrived two days before."
CentralAsia_Tibet_Vol1,1396,Route/place circuits,no,yes,macartney -[trades_with/Commodity circuits]-> caravan | river -[connects_to/Route/place circuits]-> lop country | the caravan -[depends_on/Commodity circuits]-> water supply | the caravan -[trades_with/Commodity circuits]-> the earth | tura-sallgan-uy -[connects_to/Route/place circuits]-> lop country,"When we came abreast of Ala-ayghir our men returned to the 
caravan; and from this time onwards we were entirely cut off 
from them until we met them in the Lop country."
CentralAsia_Tibet_Vol1,1404,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","The only thing we could 
do was for one of the men to paddle ashore with a rope, and 
then for them all to haul the boat back into the current."
CentralAsia_Tibet_Vol1,1415,Commodity circuits|Route/place circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"The only way to pass the place comfortably was to carry all 
the baggage on shore and haul the ferry-boat down the fall."
CentralAsia_Tibet_Vol1,1418,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat | the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull,"However, as the day was yet young, and as it 
was, moreover, still and bright, I resolved to go on with the 
ferry-boat, and have a look at the ‘‘ dangerous place.” Accord- 
ingly, on we went, threading our way through veritable islands 
of driftwood, the passages being so narrow, there was scant 
room for the boat to get between them, and the suction of the 
current was very considerable."
CentralAsia_Tibet_Vol1,1419,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","For the greater part of the 
way the men were obliged to wade and haul the boat along 
with ropes, otherwise she would inevitably have stuck fast."
CentralAsia_Tibet_Vol1,1425,Commodity circuits,no,no,,"Our boat 
took it quite leisurely, without the slightest list or lurch."
CentralAsia_Tibet_Vol1,1429,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | imperial russian railways -[governs/Political economy]-> travel,"After we were well past this so-called ‘‘ dangerous place ”’ 
the river resumed its former appearance, though it was now 
narrow and deep, and our ferry-boat travelled at a right good 
pace."
CentralAsia_Tibet_Vol1,1430,Commodity circuits,no,yes,"chernoff -[connects_to/Route/place circuits]-> the bank | the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel","In fact, we shot into one sharp bend so swiftly, and the 
boat swung round upon us so suddenly, that we collided with 
the bank, and stuck fast; and the upper box which formed 
my table would infallibly have gone overboard, only luckily 
Palta seized hold of it in time."
CentralAsia_Tibet_Vol1,1435,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | chernoff -[connects_to/Route/place circuits]-> the bank | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river,"We could not have 
found punting-poles long enough to reach the bottom; the boat 
would have been altogether unmanageable owing to the swiftness 
of the current, and we should have been in collision with the banks 
at every turn and winding of the river."
CentralAsia_Tibet_Vol1,1453,Commodity circuits,no,yes,abdu rehim -[supplies/Commodity circuits]-> water | bayirs -[depends_on/Commodity circuits]-> water | camels -[depends_on/Commodity circuits]-> water | cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river,"The waterway was 
in some places so narrow that the ferry-boat grazed both sides, 
and we were compelled to proceed with the utmost caution."
CentralAsia_Tibet_Vol1,1456,Commodity circuits,no,yes,kasim -[supplies/Commodity circuits]-> fish | kasim -[trades_with/Commodity circuits]-> fish | kasim -[trades_with/Commodity circuits]-> lailik,"One man stood at each corner, pole 
in hand, and did his best to keep us clear of all impediments ; 
while Kasim piloted the way in the commissariat boat."
CentralAsia_Tibet_Vol1,1483,Route/place circuits,no,yes,macartney -[trades_with/Commodity circuits]-> caravan | the caravan -[depends_on/Commodity circuits]-> water supply | the caravan -[trades_with/Commodity circuits]-> the earth,"We no longer knew where the caravan 
was."
CentralAsia_Tibet_Vol1,1484,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"We could not move the big, clumsy ferry-boat, and the 
smaller one was nothing like big enough to carry all our baggage."
CentralAsia_Tibet_Vol1,1490,Commodity circuits,no,yes,abdu rehim -[supplies/Commodity circuits]-> water | bayirs -[depends_on/Commodity circuits]-> water | camels -[depends_on/Commodity circuits]-> water | lake -[supplies/Commodity circuits]-> water | road -[depends_on/Commodity circuits]-> water,"Eventually we turned 
the boat round two or three times on its own axis, and by that 
means softened and loosened the mud so that we were able 
to push her through it, and in that way got her into deep water."
CentralAsia_Tibet_Vol1,1495,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","However, they guided the boat to the edge of the fall, and then, 
pointing her nose in the night direction, let her go."
CentralAsia_Tibet_Vol1,1515,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"Some of these 
cuttings were 12 to 20 feet deep, and their sandy walls looked 
as if they were just’ waiting for us, ready to plunge down and 
bury us, ferry-boat and all, the moment we got underneath 
them."
CentralAsia_Tibet_Vol1,1526,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | imperial russian railways -[governs/Political economy]-> travel | kasim -[supplies/Commodity circuits]-> fish | kasim -[trades_with/Commodity circuits]-> fish,"It travelled with Kasim in the commis- 
sariat boat, and was originally intended to be killed and eaten ; 
but its staid and irreproachable respectability led to its being 
gradually promoted to be the “ pet of the regiment.” It was a 
comical bird, and often paid visits to the big ferry-boat, and 
waddled about wherever it liked."
CentralAsia_Tibet_Vol1,1529,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river,"When we encamped, 
the bird used to drop down into the river and swim about all 
round the ferry-boat ; but it always returned of its own accord 
to its accustomed place on board."
CentralAsia_Tibet_Vol1,1569,Political economy|Social actors,no,yes,chernoff -[connects_to/Route/place circuits]-> the bank | shepherds -[controls/Political economy]-> the sheep | shepherds -[trades_with/Commodity circuits]-> salt,"The banks were still uninhabited, but we did see two or 
three shepherds’ huts (séveh), each consisting as a rule of a 
roof of branches and leaves resting on four uprights."
CentralAsia_Tibet_Vol1,1581,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | cherchen-daria -[connects_to/Route/place circuits]-> desert | desert -[connects_to/Route/place circuits]-> dunes | ferry-boat -[connects_to/Route/place circuits]-> river,"Solemnly and in a deep and serried phalanx stood the 
poplars, as they had stood for hundreds of years, guarding the 
borders of the river, and mirroring their crowns of autumnal 
gold in the life-giving stream, the sustainer of the woods, the 
milk-mother of the wild deer and the royal tiger, the bourn of 
life to the lonely shepherd of the desert."
CentralAsia_Tibet_Vol1,1608,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","I protected myself as well as I could 
with olive oil; but the boatmen, who always went barefoot, 
had a pretty rough time of it."
CentralAsia_Tibet_Vol1,1611,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","was heard un- 
ceasingly from each end of the boat, accompanied by exclama- 
tions such as “ Annangnisskeh !"
CentralAsia_Tibet_Vol1,1618,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat | the big ferry-boat -[connects_to/Route/place circuits]-> the river,"Hence, with the 
view of saving time, I ordered that for the future we should 
start every day as soon as we could see, that all meals were to 
be taken on board, with the exception of supper, and that our 
daily quantum of bread was to be baked in the oven on the after- 
part of the big ferry-boat."
CentralAsia_Tibet_Vol1,1634,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> the river,"At Tuzluk-kash we passed a shepherd’s encampment, stand- 
ing on a peninsula which was surrounded on eleven-twelfths of its 
circumference by the river, and bought a sheep for 48 tengeh 
(nine shillings)."
CentralAsia_Tibet_Vol1,1648,Commodity circuits,no,no,,"In the part of its course in which the nver wound 
most frequently, I was so incessantly occupied that I had hard 
work to keep my cigarette alight, and if it chanced to go out 
hardly found time to relight it; and many a time the tea 
which Islam made for me stood on the box by my side until it 
was cold before I got an opportunity to drink it."
CentralAsia_Tibet_Vol1,1650,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river,"It was 
planned on such a large scale that every turn of the ferry-boat’s 
course is shown, every deviation it made to right or left, every 
halt by the river’s bank, every crossing from one side to the 
other; in fact, it presents an exact reproduction of all the 
vessel’s movements to and fro upon the surface of the river."
CentralAsia_Tibet_Vol1,1667,Commodity circuits,no,yes,abdall -[governs/Political economy]-> hunters | bujentu-bulak -[supplies/Commodity circuits]-> animals | lake -[supplies/Commodity circuits]-> animals | miners -[depends_on/Commodity circuits]-> hunters,"Our hunters detected signs 
of deer and other wild animals."
CentralAsia_Tibet_Vol1,1675,Commodity circuits,no,no,,"who steered the commissariat boat, found a solitary stray lamb."
CentralAsia_Tibet_Vol1,1684,Commodity circuits|Social actors,no,yes,kirgui pavan -[negotiates_with/Political economy]-> lopmen | lopmen -[governs/Political economy]-> chronometers | shepherds -[controls/Political economy]-> the sheep | shepherds -[trades_with/Commodity circuits]-> salt,"In one locality, however, we perceived 
a few shepherds, who possessed a _ clumsily-made boat, 
sadly different from the slender, graceful canoes used by the 
Lopmen."
CentralAsia_Tibet_Vol1,1721,Commodity circuits,no,no,,"Summoning the on-bashi of the place, I commissioned him 
to go to the bazaar of Tumshuk, and buy pelts and boots for 
my boatmen, and I also bade him procure a supply of rice, 
flour, and vegetables."
CentralAsia_Tibet_Vol1,1734,Commodity circuits,no,yes,horses -[depends_on/Commodity circuits]-> ledges and gravel tongues | islam bai -[supplies/Commodity circuits]-> horses | kurban -[supplies/Commodity circuits]-> horses | togdasin -[controls/Political economy]-> horse,"If he had, we were in no position to follow 
him, for we had no horses."
CentralAsia_Tibet_Vol1,1763,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"It was, however, 
very pleasant to hear the waves rippling against the ferry-boat ; 
but they were no friends to us, they kept us back and hindered 
us."
CentralAsia_Tibet_Vol1,1764,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","The tent too proved an obstacle to progress, because, 
catching the wind like a sail, it caused the boat to tilt over to 
the lee-side."
CentralAsia_Tibet_Vol1,1778,Commodity circuits|Route/place circuits,no,yes,the forest -[depends_on/Commodity circuits]-> the river | wolves -[disputes/Political economy]-> sheep,"The 
singer had never moved, but sat all the time in the same spot 
in the forest, watching his sheep as they grazed amongst the 


A REEDY LAKE AND A MOUNTAIN CLIMB."
CentralAsia_Tibet_Vol1,1785,Salt anchor|Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> the river,"Another source of livelihood to the inhabitants 
of these two places is mining rock-salt in the Tuzluk-tagh 
(Salt Mountain), the produce of their labour being transported 
on arbas (carts) in winter when the river is frozen over."
CentralAsia_Tibet_Vol1,1787,Commodity circuits|Social actors,no,yes,wolves -[disputes/Political economy]-> sheep,"round in charge of a thousand sheep belonging to merchants 
of the two towns just mentioned."
CentralAsia_Tibet_Vol1,1788,Commodity circuits,no,yes,bujentu-bulak -[supplies/Commodity circuits]-> animals | lake -[supplies/Commodity circuits]-> animals,"The animals are shorm 
twice a year, in the autumn as well as in the spring ; and then 
the owners come and fetch the wool away—the same custom 
which I observed in the regions beside the Khotan-daria and the 
Keriya-daria."
CentralAsia_Tibet_Vol1,1790,Commodity circuits,no,yes,horses -[depends_on/Commodity circuits]-> ledges and gravel tongues | islam bai -[supplies/Commodity circuits]-> horses | kurban -[supplies/Commodity circuits]-> horses | shepherds -[controls/Political economy]-> the sheep | togdasin -[controls/Political economy]-> horse,"The“ year of our visit (1899) they had already carried 
off five horses and several sheep; but they were shy of human 
beings, and took very good care not to go anywhere near the 
sheep-folds."
CentralAsia_Tibet_Vol1,1811,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","As, however, it would be too far to row all the way back, I sent 
a man off early along the eastern side of Sorun-koll with a bullock 
arba to bring the boat back."
CentralAsia_Tibet_Vol1,1817,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","The kamish (reed) fences were nowhere thick, and as we slipped 
past each successive promontory, the boat gently brushed 
against the outermost reeds, without being stopped."
CentralAsia_Tibet_Vol1,1846,Commodity circuits,no,yes,"the boat -[connects_to/Route/place circuits]-> the river | the boat -[depends_on/Commodity circuits]-> canvas hull | the boat -[depends_on/Commodity circuits]-> sound, rough-hewn planks | the boat -[supplies/Commodity circuits]-> fuel | the boat -[transports_via/Route/place circuits]-> southern shore","So I gave him 
permission to ride back to camp and fetch his gun, as well as 
to row the boat back through the channel which we had just 
threaded."
CentralAsia_Tibet_Vol1,1854,Commodity circuits,no,yes,lopmen -[governs/Political economy]-> chronometers,"And yet get there we must at all costs, else the chronometers 
would run down."
CentralAsia_Tibet_Vol1,1861,Salt anchor|Commodity circuits|Route/place circuits,no,yes,abdu rehim -[supplies/Commodity circuits]-> water | bayirs -[depends_on/Commodity circuits]-> water | camels -[depends_on/Commodity circuits]-> water | lake -[supplies/Commodity circuits]-> water | road -[depends_on/Commodity circuits]-> water,"Nearest to 
the lake lay a strip of low, sterile soil, inundated when the 
Yarkand-daria was in flood, but at this time covered with a 
slight sprinkling of salt, a proof that the water of this land- 
locked lake was not perfectly fresh."
CentralAsia_Tibet_Vol1,1862,Salt anchor|Commodity circuits,no,no,,"Next came a belt of reed- 
steppe; and after that a zone of older salt deposits (shor), 
now dry and crystallised, and the whole brittle and crunching 
when trodden upon."
CentralAsia_Tibet_Vol1,1871,Route/place circuits,no,yes,cherchen-daria -[connects_to/Route/place circuits]-> desert | desert -[connects_to/Route/place circuits]-> dunes | macartney -[trades_with/Commodity circuits]-> caravan | river -[connects_to/Route/place circuits]-> desert,"131 


with sad and solemn thoughts as my eyes fell again upon the 
steppe where our tent stood that unhallowed day, while away 
to the south stretched the murderous desert “ ocean ”’ in which 
my caravan perished."
CentralAsia_Tibet_Vol1,1872,Commodity circuits|Route/place circuits,no,yes,abdu rehim -[supplies/Commodity circuits]-> water | aldat -[depends_on/Commodity circuits]-> camel | bayirs -[depends_on/Commodity circuits]-> water | camel -[transports_via/Route/place circuits]-> boat | camels -[depends_on/Commodity circuits]-> water,"There before me lay, peaceful and tran- 
quil, the copious lake, which would have preserved the lives 
of both men and camels, had we only possessed sufficient fore- 
sight to carry with us a larger supply of the water which it 
wasted by evaporation upon the desert air to no man’s profit."
CentralAsia_Tibet_Vol1,1876,Commodity circuits,no,yes,aldat -[depends_on/Commodity circuits]-> camel | camel -[transports_via/Route/place circuits]-> boat | camels -[depends_on/Commodity circuits]-> water | camels -[supplies/Commodity circuits]-> abdu rehim | camels -[transports_via/Route/place circuits]-> assesses,"And 
as my thoughts penetrated the dread wilderness of sand, 
where I knew that my servants and camels lay sleeping their 
last long sleep, my heart was oppressed with uneasiness."
CentralAsia_Tibet_Vol1,1880,Commodity circuits,no,yes,aldat -[depends_on/Commodity circuits]-> camel | camel -[transports_via/Route/place circuits]-> boat | camels -[depends_on/Commodity circuits]-> water | camels -[supplies/Commodity circuits]-> abdu rehim | camels -[transports_via/Route/place circuits]-> assesses,"I fancied I could 
hear the murmur of a death-song stealing upon my ear from 
the heart of the desert, and expected every moment to see the 
spectres of the poor camels which perished in such unspeak- 
able agony stealing forth from behind the sand-dunes, in search 
of him who misled them and deceived them, forcing upon them 
that mad and desperate, that agonising, that utterly hopeless, 
struggle with death."
CentralAsia_Tibet_Vol1,1918,Commodity circuits,no,yes,horses -[depends_on/Commodity circuits]-> ledges and gravel tongues | islam bai -[supplies/Commodity circuits]-> horses | kurban -[supplies/Commodity circuits]-> horses | togdasin -[controls/Political economy]-> horse,"There we found two ‘horses waiting for us, and I do 
not think I ever put leg across a saddle with a more grateful 
sense of relief."
CentralAsia_Tibet_Vol1,1963,Commodity circuits,no,yes,consul petrovsky -[controls/Political economy]-> kurban | kurban -[supplies/Commodity circuits]-> camels | kurban -[supplies/Commodity circuits]-> horses | poplars -[supplies/Commodity circuits]-> camp | sand-dune -[connects_to/Route/place circuits]-> river,"Towards evening we approached the district of Ak-sattma, 
where a certain bat (rich man), Kurban by name, the owner 
of 2,000 sheep and a large number of cattle, had built two huts 
at the foet of a sand-dune, near a few solitary poplars."
CentralAsia_Tibet_Vol1,1969,Commodity circuits,no,yes,kasim -[supplies/Commodity circuits]-> fish | kasim -[trades_with/Commodity circuits]-> fish | kasim -[trades_with/Commodity circuits]-> lailik,"Kasim in 
the pilot-boat dropped back, so as to keep as near to us as he 
dared."
CentralAsia_Tibet_Vol1,1973,Commodity circuits|Political economy,no,yes,cherchen-daria -[connects_to/Route/place circuits]-> desert | cossacks -[controls/Political economy]-> ferry-boat | desert -[connects_to/Route/place circuits]-> dunes | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat,"But when the echoes of the neigh- 
bourhood were awakened by a stirring march, fancy converted 
our homely ferry-boat into a triumphal barge, making her state 
entry into some desert capital, to the accompaniment of 
trumpeters’ fanfares and the crash of regimental music."
CentralAsia_Tibet_Vol1,1986,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river,"the men, standing in the pioneer ferry-boat and skiff, to throw 
dark silhouettes against the veiled background of the river."
CentralAsia_Tibet_Vol1,2006,Commodity circuits,no,yes,cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | men -[controls/Political economy]-> ferry-boat | the big ferry-boat -[connects_to/Route/place circuits]-> the river,"By keeping 
a good distance ahead of the big ferry-boat, I got away from 
all disturbing sounds, and, pipe in mouth, pen in hand, and map 
on knees, I revelled in the solitude and idyllic stillness of the 


> 


Burial-place at Sai-tagh."
CentralAsia_Tibet_Vol1,2020,Commodity circuits,no,yes,alim -[connects_to/Route/place circuits]-> the river | bash-koll -[depends_on/Commodity circuits]-> river | cossacks -[controls/Political economy]-> ferry-boat | ferry-boat -[connects_to/Route/place circuits]-> river | lailik -[connects_to/Route/place circuits]-> river,"The wind 
_ scattered the leaves so thickly over the surface of the river; 
that it became spotted all over with yellow, and our ferry-boat 
drifted on through a veritable avenue of hanging gold."
CentralAsia_Tibet_Vol1,2038,Commodity circuits|Route/place circuits,no,yes,macartney -[trades_with/Commodity circuits]-> caravan | wolves -[disputes/Political economy]-> sheep,"But their courage 
revived again after we reached Kuilushning-bashi; for there 
a fine fellow named Yussup Do Beg, who was grazing his sheep 
in the vicinity, comforted them with the assurance that when 
their task was finished it would be the easiest thing in the world 
for them to return home again by the great caravan-road through 
Aksu."
CentralAsia_Tibet_Vol1,2053,Commodity circuits,no,yes,wolves -[disputes/Political economy]-> sheep,"- - 7 oe es re | = rm 


A Shepherd Bringing us a Sheep."
